"(Intercept)";"pop";"scale(log(FGM1), scale = F)";"scale(mass1, scale = F)";"scale(quali_coh, scale = F)";"sex";"pop:scale(log(FGM1), scale = F)";"pop:scale(quali_coh, scale = F)";"pop:sex";"scale(log(FGM1), scale = F):scale(mass1, scale = F)";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"scale(log(FGM1), scale = F):sex";"scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"pop:scale(log(FGM1), scale = F):sex";"pop:scale(quali_coh, scale = F):sex";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"df";"logLik";"AICc";"delta";"weight"
1.21500809552094;"+";-0.46393118658742;-0.145619888422023;-0.739288926002955;"+";"+";NA;"+";0.282780240171924;-0.271471162883176;"+";"+";NA;NA;NA;NA;NA;14;-183.977640448403;400.955280896806;14.8506999792432;4.58107168145142e-05
-0.148007802316549;"+";-0.332378235939652;-0.142033766635783;0.17650973380659;"+";"+";"+";"+";0.258041535948005;-0.253598196527206;NA;"+";NA;NA;"+";NA;NA;15;-182.647843144085;401.078818818291;14.9742379007288;4.30666577048591e-05
1.18321037379928;"+";-0.26955084964966;-0.141169262290146;-0.721290142099553;"+";NA;NA;"+";0.272151046059202;-0.379499193151263;"+";"+";NA;NA;NA;"+";NA;14;-184.050444983366;401.100889966732;14.996309049169;4.25940052000219e-05
0.332914021833495;"+";0.428170201109527;-0.170256886512638;-0.124039672536594;"+";"+";"+";"+";0.09306806893705;-0.637335060522434;"+";NA;"+";"+";NA;NA;NA;16;-181.250596257258;401.135338855978;15.0307579384158;4.1866629421232e-05
0.432900727064203;"+";0.154042501721513;-0.176301126967771;-0.172967924396946;"+";"+";"+";"+";NA;-0.34426169224035;"+";"+";"+";NA;NA;"+";NA;16;-181.291104300189;401.216354941842;15.1117740242789;4.02045845563914e-05
1.21293761641974;"+";-0.0214886510514628;NA;-0.840979159127506;"+";"+";NA;"+";NA;-0.145548921376784;"+";"+";NA;NA;NA;NA;NA;12;-186.804175390868;401.236257758481;15.1316768409182;3.98064764725959e-05
1.21698212316473;"+";-0.0820178330314613;NA;-0.844657341211934;"+";NA;NA;"+";NA;-0.120720562322536;"+";"+";NA;NA;NA;"+";NA;12;-186.8098733201;401.247653616944;15.1430726993812;3.95803069475835e-05
-0.442092548460213;NA;-0.167448830329425;-0.178716894507127;0.340791093900606;"+";NA;NA;NA;NA;-0.140327221889302;"+";"+";NA;NA;NA;"+";NA;11;-188.110244240442;401.254971239505;15.1503903219427;3.94357546800203e-05
0.392126747467025;"+";0.612896300912159;-0.175339258414409;-0.152041861128456;"+";"+";"+";"+";NA;-0.63785174054586;"+";"+";"+";"+";NA;NA;NA;16;-181.342680564138;401.31950746974;15.2149265521776;3.81835490175806e-05
0.666900421572287;"+";-0.237887161356803;-0.165299475028133;-0.341855233291332;"+";"+";NA;"+";NA;-0.0810814314070825;"+";NA;NA;"+";NA;NA;NA;13;-185.52298232577;401.328317592717;15.2237366751546;3.80157180605439e-05
1.24646068851039;"+";-0.276321013678302;NA;-0.865942532236386;"+";"+";NA;"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;12;-186.860406903292;401.348720783327;15.2441398657646;3.76298685761599e-05
1.2544239317098;"+";-0.794027515325111;-0.151575521196401;-0.758783028487676;"+";"+";NA;"+";0.240222328784646;NA;"+";"+";NA;"+";NA;NA;NA;14;-184.269791994381;401.539583988761;15.4350030711987;3.42048179320904e-05
0.813257539496304;"+";-0.516466101554353;-0.148044750157395;-0.48000132191322;"+";"+";NA;"+";0.283367055592913;-0.261458477298547;"+";NA;NA;"+";NA;NA;NA;14;-184.278810296171;401.557620592342;15.4530396747797;3.38977353243492e-05
-0.0412974551228201;"+";0.0306857938519962;-0.175189702755298;0.105396930432481;"+";"+";"+";NA;0.093354585780005;-0.404842651150186;"+";"+";"+";NA;NA;"+";NA;16;-181.512176118767;401.658498578997;15.5539176614342;3.22303712404541e-05
0.488196149826079;"+";0.0421692042937541;-0.155186554591162;-0.243258951171702;"+";"+";"+";"+";0.138065578426232;-0.53684746202098;"+";"+";"+";NA;NA;NA;NA;16;-181.536758040776;401.707662423016;15.603081505453;3.14477454013933e-05
0.444066705923407;"+";-0.306489828023308;-0.17325228458035;-0.16343930310493;"+";NA;"+";"+";NA;-0.0272542245568496;"+";"+";NA;NA;NA;"+";NA;14;-184.392456467945;401.784912935889;15.6803320183268;3.02562276431807e-05
0.436054575994263;"+";-0.339504385759473;-0.172137550510364;-0.160651812723598;"+";"+";"+";"+";NA;-0.0324256990136613;"+";"+";NA;NA;NA;NA;NA;14;-184.403804761686;401.807609523372;15.7030286058095;2.99148119909936e-05
0.440190262542057;"+";-0.373065730644076;-0.174113110437912;-0.160861701430851;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;14;-184.407597186309;401.815194372618;15.710613455055;2.98015771743835e-05
0.357704647479488;"+";-0.327334425504305;-0.1742019644758;-0.107401875872559;"+";"+";"+";"+";NA;-0.0334791090723578;"+";NA;NA;"+";NA;NA;NA;14;-184.408951531518;401.817903063036;15.7133221454729;2.97612428705695e-05
0.773349093456543;"+";-0.11482721265129;NA;-0.561412716320441;"+";"+";NA;"+";NA;-0.1267729741926;"+";NA;NA;"+";NA;NA;NA;12;-187.12256506873;401.873037114205;15.7684561966421;2.89520191190607e-05
0.00830570759184787;"+";-0.379540226552031;-0.180042610076308;0.107437022653457;"+";"+";"+";NA;NA;-0.00489370435454388;"+";"+";NA;NA;NA;"+";NA;14;-184.58124531575;402.162490631501;16.057909713938;2.50509859987611e-05
-0.38409924583135;"+";0.0553278499614211;-0.161348758063484;0.35611648304019;"+";"+";"+";"+";NA;-0.229587401997078;"+";"+";"+";NA;"+";"+";NA;17;-180.322257381399;402.200070318354;16.0954894007915;2.45846765543348e-05
0.655391003311858;"+";0.443260803150531;NA;-0.480289429504548;"+";"+";"+";"+";NA;-0.487045508225136;"+";"+";"+";NA;NA;"+";NA;15;-183.227688085589;402.238508701298;16.1339277837351;2.41166905102551e-05
0.624844966462114;"+";0.754285942249348;NA;-0.463220592849461;"+";"+";"+";"+";NA;-0.687162647361094;"+";"+";"+";"+";NA;NA;NA;15;-183.256675919473;402.296484369067;16.1919034515045;2.34276352516856e-05
0.663418213209682;"+";-0.522648870073354;-0.156256378452786;-0.346209404147835;"+";"+";"+";"+";0.267562465990633;-0.22235334762957;"+";"+";NA;NA;NA;NA;NA;15;-183.286229714224;402.355591958569;16.2510110410061;2.27453908404331e-05
0.522055638779312;"+";-0.570506772220866;-0.156375959541889;-0.2541672189043;"+";"+";"+";"+";0.268033863521927;-0.210863165868131;"+";NA;NA;"+";NA;NA;NA;15;-183.302552820594;402.388238171308;16.283657253745;2.23771291702536e-05
-0.405163698056916;NA;-0.058298286819716;NA;0.161831044258508;"+";NA;NA;NA;NA;-0.195077423648041;"+";"+";NA;NA;NA;"+";NA;10;-189.98411930662;402.468238613239;16.3636576956764;2.14997046346297e-05
0.632391088478186;"+";-0.349674968312715;-0.152070947734577;-0.329345438104229;"+";NA;"+";"+";0.258454778442104;-0.319086347690539;"+";"+";NA;NA;NA;"+";NA;15;-183.343004656068;402.469141842257;16.3645609246944;2.14899972482409e-05
0.319365228866311;"+";-0.243121633085644;-0.168539392146365;-0.159276420331829;"+";"+";NA;NA;NA;-0.0988524294758484;"+";"+";NA;NA;NA;"+";NA;13;-186.107736167018;402.497825275212;16.3932443576496;2.11839933561446e-05
-0.34777912181262;"+";0.30341833470072;NA;0.188881262433652;"+";"+";"+";"+";NA;-0.344357993309435;"+";"+";"+";NA;"+";"+";NA;16;-181.95671512891;402.547576599283;16.44299568172;2.06635277978601e-05
-0.428686813528208;NA;-0.227538973747723;-0.166989638828841;0.309814701151611;"+";NA;NA;NA;0.202549545214566;-0.364893579230649;"+";"+";NA;NA;NA;"+";NA;12;-187.466605942008;402.56111886076;16.456537943197;2.05240849751811e-05
0.485569140378864;"+";-0.439317153756333;-0.150675592516559;-0.30848607142371;"+";"+";NA;NA;0.290252993378083;-0.342016758294232;"+";"+";NA;NA;NA;"+";NA;14;-184.82416643607;402.64833287214;16.543751954577;1.96483245031534e-05
0.686273562184528;"+";-0.0830238779787625;NA;-0.477261321926524;"+";"+";"+";"+";NA;-0.112406204488085;"+";"+";NA;NA;NA;NA;NA;13;-186.183142757122;402.648638455421;16.5440575378588;1.96453226327481e-05
0.484550732681566;"+";-0.184371371855155;NA;-0.347126734174233;"+";"+";"+";"+";NA;-0.0888864325245315;"+";NA;NA;"+";NA;NA;NA;13;-186.192220809922;402.66679456102;16.5622136434573;1.94677884083914e-05
0.685638771413946;"+";-0.303382936767185;NA;-0.478066720475503;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;13;-186.193358783135;402.669070507446;16.5644895898834;1.94456471871126e-05
0.692867207974574;"+";-0.16568108370327;NA;-0.48259722259322;"+";NA;"+";"+";NA;-0.0782493548142225;"+";"+";NA;NA;NA;"+";NA;13;-186.194027731264;402.670408403704;16.5658274861414;1.94326434077219e-05
-0.330566113046995;"+";0.584853249145441;-0.159949350112751;0.312246187199376;"+";"+";"+";"+";NA;-0.591211253621144;"+";"+";"+";"+";"+";NA;NA;17;-180.580502123988;402.716559803531;16.6119788859685;1.89893558159064e-05
0.647036674566406;"+";-0.807258574906929;-0.161767027798869;-0.326968547418081;"+";"+";"+";"+";0.232350094947087;NA;"+";"+";NA;"+";NA;NA;NA;15;-183.471906022299;402.726944574718;16.6223636571554;1.88910113006154e-05
-0.386300946966495;"+";-0.322359309884213;-0.156444475564212;0.371668073659067;"+";NA;"+";"+";NA;0.0333546360593267;"+";"+";NA;NA;"+";"+";NA;15;-183.472943207414;402.729018944949;16.6244380273861;1.88714279823988e-05
0.189890519966493;"+";-0.531750035501586;-0.161412437948939;-0.0513789704290635;"+";"+";"+";NA;0.26631836759654;-0.240143326920914;"+";"+";NA;NA;NA;"+";NA;15;-183.509544616193;402.802221762506;16.6976408449437;1.81931949893752e-05
-0.367828600993357;"+";-0.333239221458803;-0.15719244598651;0.357330054094274;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";"+";NA;NA;15;-183.532367772753;402.847868075626;16.743287158063;1.77826713938283e-05
-0.361684169405952;"+";-0.39827571856733;-0.154360224351446;0.349599789373555;"+";"+";"+";"+";NA;0.0123024187951757;"+";"+";NA;NA;"+";NA;NA;15;-183.554532861332;402.892198252785;16.7876173352227;1.73928530457008e-05
-0.348313076401484;"+";-0.204794357022641;NA;0.210428106519847;"+";NA;"+";"+";NA;-0.00157010677086102;"+";"+";NA;NA;"+";"+";NA;14;-184.946398163399;402.892796326799;16.788215409236;1.73876527165727e-05
-0.331791587920423;"+";-0.182207268132302;NA;0.196711092776415;"+";"+";"+";"+";NA;-0.0519251723852057;"+";"+";NA;NA;"+";NA;NA;14;-184.978386221097;402.956772442193;16.8521915246304;1.68402572131581e-05
-0.33449758015189;"+";-0.267517139792509;NA;0.198641435651889;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";"+";NA;NA;14;-184.988356869926;402.976713739852;16.8721328222891;1.66731832244446e-05
-0.301786330329395;"+";0.709706538180139;NA;0.152626580668339;"+";"+";"+";"+";NA;-0.630029931823144;"+";"+";"+";"+";"+";NA;NA;16;-182.17182917938;402.977804700223;16.8732237826607;1.66640908134526e-05
0.40473976346451;"+";0.0265518920417548;NA;-0.370006122640028;"+";"+";NA;NA;NA;-0.240515712235436;"+";"+";NA;NA;NA;"+";NA;12;-187.746040040921;403.119987058586;17.0154061410234;1.55205503440917e-05
0.114951880439225;"+";-0.0786499424303175;NA;-0.129343107831238;"+";"+";"+";NA;NA;-0.164163185457577;"+";"+";NA;NA;NA;"+";NA;13;-186.465593248862;403.2135394389;17.1089585213373;1.48112760254004e-05
-0.214954291330652;"+";-0.0384629578612048;-0.139204186311157;0.208301591629126;"+";"+";"+";"+";0.146741873636251;-0.481810782121334;"+";"+";"+";NA;"+";NA;NA;17;-180.842285649283;403.240126854122;17.1355459365589;1.46156822165084e-05
1.06328051865788;"+";-0.272873952466325;-0.163097797589173;-0.596561483493744;"+";"+";NA;"+";NA;-0.0355655312400267;"+";"+";NA;NA;NA;"+";NA;14;-185.226369634217;403.452739268433;17.3481583508708;1.31416801413089e-05
-0.168399611203919;"+";-0.580828174155655;-0.138811353208643;0.18983618391503;"+";"+";"+";"+";0.267712185257479;-0.180070843807692;"+";"+";NA;NA;"+";NA;NA;16;-182.413582296077;403.461310933617;17.3567300160541;1.308547762357e-05
1.05019250475983;"+";-0.212670751322988;-0.16161484366841;-0.590565189190075;"+";"+";NA;"+";NA;-0.0870941163070372;"+";"+";NA;"+";NA;NA;NA;14;-185.241900371592;403.483800743183;17.3792198256207;1.29391568967952e-05
-0.194990726783986;"+";-0.365063436927324;-0.137187447899768;0.209055928819755;"+";NA;"+";"+";0.248263554825886;-0.250335592826119;"+";"+";NA;NA;"+";"+";NA;16;-182.489344846552;403.612836034567;17.508255117004;1.21307128221416e-05
-0.207788149893486;"+";-0.777580163203163;-0.145032266327476;0.225410861414265;"+";"+";"+";"+";0.235568906665107;NA;"+";"+";NA;"+";"+";NA;NA;16;-182.548294121219;403.730734583902;17.6261536663391;1.14362851867892e-05
1.21445841307948;"+";-0.491483697288671;-0.144238587255333;-0.741009057815779;"+";"+";NA;"+";0.28449872729027;-0.267212821253216;"+";"+";NA;"+";NA;NA;NA;15;-183.974114874819;403.731362279759;17.6267813621959;1.14326964955556e-05
1.21534549126136;"+";-0.46455908778555;-0.145709226127079;-0.739364980966169;"+";"+";NA;"+";0.282658308428344;-0.270196571585762;"+";"+";NA;NA;NA;"+";NA;15;-183.977625297518;403.738383125157;17.6338022075946;1.13926332588524e-05
1.20621922039515;"+";-0.0880338492112167;NA;-0.838247382085708;"+";"+";NA;"+";NA;-0.131341100775681;"+";"+";NA;"+";NA;NA;NA;13;-186.784457366461;403.851267674099;17.7466867565365;1.07674174000126e-05
1.20426202176618;"+";-0.0105738850344935;NA;-0.836317535109986;"+";"+";NA;"+";NA;-0.16618153661239;"+";"+";NA;NA;NA;"+";NA;13;-186.799392391194;403.881137723564;17.7765568060013;1.06078006617375e-05
0.507161029632466;"+";0.0540129108372399;-0.169672933708508;-0.234365701712997;"+";"+";"+";"+";0.0911375741398262;-0.391081979852173;"+";"+";"+";NA;NA;"+";NA;17;-181.18375217637;403.923059908296;17.8184789907335;1.03877637357917e-05
0.473078459800594;"+";0.441123606447444;-0.168556464896838;-0.217260099670376;"+";"+";"+";"+";0.0946560337440048;-0.644031551585643;"+";"+";"+";"+";NA;NA;NA;17;-181.226387231234;404.008330018024;17.9037491004614;9.95418927000403e-06
0.426758157406734;"+";0.239009922181168;-0.176457726879954;-0.169571988873514;"+";"+";"+";"+";NA;-0.395811378342277;"+";"+";"+";"+";NA;"+";NA;17;-181.288646268232;404.13284809202;18.028267174457;9.35334896948736e-06
0.450709970898621;"+";-0.363230288198711;-0.174917319273269;-0.165951234406187;"+";"+";"+";"+";NA;0.00767717188998777;"+";"+";NA;NA;NA;"+";NA;15;-184.386341606573;404.555815743267;18.4512348257043;7.57043577695641e-06
0.438511502222668;"+";-0.317869520382762;-0.173141968887148;-0.160999204122842;"+";"+";"+";"+";NA;-0.0369441085293297;"+";"+";NA;"+";NA;NA;NA;15;-184.401535031233;404.586202592586;18.4816216750232;7.45628430313524e-06
-0.321004453551242;"+";-0.0382632551633484;-0.155393894986638;0.304006682134012;"+";"+";"+";"+";0.0857664594186556;-0.275472958371666;"+";"+";"+";NA;"+";"+";NA;18;-180.224590865135;404.99918173027;18.8946008127073;6.06520073179641e-06
-0.414444481121074;"+";-0.373333758985285;-0.159687947107844;0.379022765754984;"+";"+";"+";"+";NA;0.0334851682441722;"+";"+";"+";"+";"+";"+";NA;18;-180.265679927852;405.081359855704;18.9767789381412;5.82103788082244e-06
0.653142628560888;"+";0.473652741736245;NA;-0.479048891284384;"+";"+";"+";"+";NA;-0.505471931354792;"+";"+";"+";"+";NA;"+";NA;16;-183.227388164504;405.088922670471;18.9843417529083;5.79906773042366e-06
0.661258444407259;"+";-0.557625006741412;-0.154580015037597;-0.347119084513898;"+";"+";"+";"+";0.269692721322432;-0.216945887893176;"+";"+";NA;"+";NA;NA;NA;16;-183.280666065961;405.195478473385;19.0908975558225;5.49819175873363e-06
0.663156040160069;"+";-0.522194591602431;-0.15619080747147;-0.346142911306925;"+";"+";"+";"+";0.267654994608744;-0.223295829046202;"+";"+";NA;NA;NA;"+";NA;16;-183.286221350387;405.206589042237;19.1020081246746;5.46773242315533e-06
-0.387293022936137;"+";-0.251377205575774;NA;0.220181027840264;"+";"+";"+";"+";NA;-0.00492559365849293;"+";"+";"+";"+";"+";"+";NA;17;-181.86576215371;405.287079862975;19.1824989454126;5.25205050245792e-06
0.672762629521479;"+";-0.165230649604775;NA;-0.469972070221884;"+";"+";"+";"+";NA;-0.0948270901492688;"+";"+";NA;"+";NA;NA;NA;14;-186.154032939487;405.308065878975;19.203484961412;5.1972288197016e-06
0.67353624081551;"+";-0.0692795710913605;NA;-0.470201641860532;"+";"+";"+";"+";NA;-0.139070435350817;"+";"+";NA;NA;NA;"+";NA;14;-186.174990924704;405.349981849408;19.2454009318452;5.08943885063772e-06
-0.264388961575653;"+";0.404332747344112;-0.15297350878297;0.257326820499599;"+";"+";"+";"+";0.0992562137684288;-0.598468073157704;"+";"+";"+";"+";"+";NA;NA;18;-180.449374369341;405.448748738682;19.3441678211194;4.84420979189876e-06
-0.392642433855063;"+";-0.467144389246921;-0.160343131165627;0.380463873540491;"+";"+";"+";"+";NA;0.123238339070124;"+";"+";NA;NA;"+";"+";NA;16;-183.43373679069;405.501619922844;19.3970390052809;4.71782808547454e-06
-0.348462401888132;"+";-0.214047931105997;NA;0.21059322938475;"+";"+";"+";"+";NA;0.0042914667738006;"+";"+";NA;NA;"+";"+";NA;15;-184.946227482825;405.675587495771;19.5710065782088;4.32479506674161e-06
-0.367702939147596;"+";-0.331674931858921;-0.157167168578042;0.357212857516746;"+";"+";"+";"+";NA;-0.001046090722689;"+";"+";NA;"+";"+";NA;NA;16;-183.532362869655;405.698872080773;19.5942911632102;4.27473650122258e-06
-0.33058951931879;"+";-0.195357600757763;NA;0.195651029282317;"+";"+";"+";"+";NA;-0.0492391021252151;"+";"+";NA;"+";"+";NA;NA;15;-184.97760669414;405.738345918401;19.6337650008387;4.19119352636992e-06
1.09701883783628;"+";-0.563119392523221;-0.162109675140074;-0.618482440424814;"+";"+";NA;"+";NA;0.142404099956467;"+";"+";NA;"+";NA;"+";NA;15;-185.197777755466;406.178688041053;20.0741071234904;3.36293627326685e-06
-0.191789785207361;"+";-0.617393339119521;-0.142793428095012;0.212500516740878;"+";"+";"+";"+";0.260796624724372;-0.108278359658623;"+";"+";NA;NA;"+";"+";NA;17;-182.369458824779;406.294473205114;20.1898922875515;3.17377553971579e-06
-0.170116306375187;"+";-0.568164628844804;-0.13936469342869;0.191759348243811;"+";"+";"+";"+";0.266937036035735;-0.181920972825368;"+";"+";NA;"+";"+";NA;NA;17;-182.412832595509;406.381220746573;20.2766398290103;3.03905961516905e-06
1.24596111435983;"+";-0.383084043757863;NA;-0.862547073034366;"+";"+";NA;"+";NA;0.0616912943514427;"+";"+";NA;"+";NA;"+";NA;14;-186.753942966771;406.507885933541;20.4033050159784;2.85255629238928e-06
1.24980708494026;"+";-0.759854507194489;-0.144807665395378;-0.762148214290673;"+";"+";NA;"+";0.282554664968782;-0.0890043988647376;"+";"+";NA;"+";NA;"+";NA;16;-183.947332786318;406.528811914099;20.424230996536;2.8228656210978e-06
0.502428703764178;"+";0.111499603507268;-0.169815616788725;-0.23158068227223;"+";"+";"+";"+";0.0906631970096446;-0.42543833978594;"+";"+";"+";"+";NA;"+";NA;18;-181.182648062714;406.915296125428;20.8107152078649;2.32683841105309e-06
0.480490394515957;"+";-0.714062102660789;-0.174048091697439;-0.183383869405241;"+";"+";"+";"+";NA;0.220903216196238;"+";"+";NA;"+";NA;"+";NA;16;-184.343727501478;407.321601344419;21.2170204268559;1.89905772989861e-06
-0.342656275261431;"+";0.123163745172538;-0.157168579562104;0.321368507847285;"+";"+";"+";"+";NA;-0.285837675881177;"+";"+";"+";"+";"+";"+";"+";19;-180.134624146082;407.889501456721;21.7849205391586;1.42961871431685e-06
-0.417294676743219;"+";-1.23347530597844;NA;0.264733777085812;"+";"+";"+";"+";NA;0.628428723350277;"+";"+";NA;"+";"+";"+";NA;16;-184.631482114388;407.89711057024;21.7925296526773;1.42418998228179e-06
-0.451749560968213;"+";-1.35674150507531;-0.156425171624224;0.424466036157295;"+";"+";"+";"+";NA;0.669583309289145;"+";"+";NA;"+";"+";"+";NA;17;-183.184874230108;407.925304015772;21.8207230982092;1.40425441415204e-06
-0.308921489675544;"+";0.319392292258882;NA;0.1593234079672;"+";"+";"+";"+";NA;-0.3747215882297;"+";"+";"+";"+";"+";"+";"+";18;-181.694060294257;407.938120588515;21.833539670952;1.3952843218851e-06
-0.349931863675182;"+";-0.492393470010746;-0.153447281856385;0.325643968690837;"+";"+";"+";"+";0.0885468631981454;4.38151392017572e-05;"+";"+";"+";"+";"+";"+";NA;19;-180.161780766829;407.943814698215;21.8392337806521;1.39131752041938e-06
0.709235159256118;"+";-0.486924444060608;NA;-0.490885582695715;"+";"+";"+";"+";NA;0.114531015004681;"+";"+";NA;"+";NA;"+";NA;15;-186.117141633432;408.017415796985;21.9128348794227;1.34104693708509e-06
0.693364436669194;"+";-0.852304892002801;-0.155435063876136;-0.364549393465245;"+";"+";"+";"+";0.267041095260956;-0.0215840759648272;"+";"+";NA;"+";NA;"+";NA;17;-183.24761171767;408.050778990896;21.9461980733333;1.31886168972546e-06
-0.246054610065275;"+";-1.454231562826;-0.139411038213693;0.252626032036575;"+";"+";"+";"+";0.25761056629936;0.409974877489616;"+";"+";NA;"+";"+";"+";NA;18;-182.14252019532;408.835040390639;22.7304594730768;8.91043802570888e-07
-0.285303771904436;"+";-0.0120878138017393;-0.151527273601436;0.27384011240835;"+";"+";"+";"+";0.0834060940660012;-0.302918949180424;"+";"+";"+";"+";"+";"+";"+";20;-180.04204703453;410.853324838291;24.7487439207286;3.24813562399252e-07
